ID,Gender,Age,Major,Sleep,Study,Social_Hours,Attendance,Attendance_Grade,P_CGPA,F_CGPA,CGPA_Diff,Trend,Efficiency,Top_15
ID00233,Female,20,Psychology,7.9,2.3,3,100.0,Excellent,4.0,4.0,0.0,Maintain,1.74,True
ID00234,Male,21,Psychology,5.7,1.5,11,100.0,Excellent,3.16,3.4,0.23999999999999977,Other,2.27,False
ID00235,Male,21,Mathematics,10.0,0.8,3,80.0,Normal,2.11,2.38,0.27,Other,2.97,False
ID00236,Female,19,Business,9.4,8.9,10,67.7,Danger,3.58,3.8,0.21999999999999975,Other,0.43,False
ID00237,Male,22,Engineering,6.9,5.4,8,69.0,Danger,2.98,2.96,-0.020000000000000018,Maintain,0.55,False
ID00238,Male,22,Business,6.5,6.1,7,59.7,Danger,3.13,2.87,-0.2599999999999998,Other,0.47,False
ID00239,Female,23,Computer Science,8.0,4.7,12,83.4,Normal,3.38,3.73,0.3500000000000001,Other,0.79,False
ID00240,Male,21,Economics,8.7,1.2,5,100.0,Excellent,1.99,2.05,0.05999999999999983,Maintain,1.71,False
ID00241,Female,19,Psychology,9.6,8.6,7,82.9,Normal,3.1,3.48,0.3799999999999999,Other,0.4,False
ID00242,Female,24,Computer Science,8.0,3.1,7,89.5,Normal,2.9,3.35,0.4500000000000002,Other,1.08,False
ID00243,Female,22,Mathematics,7.2,0.8,12,100.0,Excellent,3.71,3.81,0.10000000000000009,Other,4.76,False
ID00244,Male,24,Psychology,7.2,3.5,8,78.9,Normal,3.46,3.52,0.06000000000000005,Maintain,1.01,False
ID00245,Male,19,Engineering,4.2,8.0,17,100.0,Excellent,2.29,2.43,0.14000000000000012,Other,0.3,False
ID00246,Female,19,Psychology,6.4,2.3,9,100.0,Excellent,3.73,4.0,0.27,Other,1.74,True
ID00247,Male,21,Economics,7.5,3.4,9,83.0,Normal,3.32,3.69,0.3700000000000001,Other,1.09,False
ID00248,Female,24,Business,4.0,3.2,9,76.3,Normal,2.33,2.17,-0.16000000000000014,Other,0.68,False
ID00249,Female,23,Economics,7.3,2.2,7,95.5,Excellent,3.13,3.45,0.3200000000000003,Other,1.57,False
ID00250,Female,21,Economics,5.8,4.4,5,79.8,Normal,3.62,3.52,-0.10000000000000009,Other,0.8,False
ID00251,Male,18,Business,9.4,2.4,6,67.7,Danger,2.49,2.2,-0.29000000000000004,Other,0.92,False
ID00252,Male,24,Psychology,6.6,8.8,8,100.0,Excellent,3.79,4.0,0.20999999999999996,Other,0.45,True
ID00253,Female,22,Mathematics,6.6,1.4,11,100.0,Excellent,2.34,2.7,0.3600000000000003,Other,1.93,False
ID00254,Male,22,Business,6.8,1.8,7,87.3,Normal,2.7,3.1,0.3999999999999999,Other,1.72,False
ID00255,Male,22,Business,7.0,3.4,14,66.1,Danger,2.63,2.67,0.040000000000000036,Maintain,0.79,False
ID00256,Female,20,Engineering,8.2,4.1,10,66.6,Danger,3.79,3.82,0.029999999999999805,Maintain,0.93,False
ID00257,Female,19,Psychology,6.5,2.7,9,86.6,Normal,2.85,3.18,0.33000000000000007,Other,1.18,False
ID00258,Female,21,Business,7.0,6.3,9,77.5,Normal,2.52,2.81,0.29000000000000004,Other,0.45,False
ID00259,Female,22,Mathematics,8.2,3.6,10,79.9,Normal,3.32,3.09,-0.22999999999999998,Other,0.86,False
ID00260,Male,18,Computer Science,7.0,5.6,6,100.0,Excellent,3.43,3.82,0.3899999999999997,Other,0.68,False
ID00261,Female,22,Psychology,8.0,8.5,9,96.0,Excellent,3.43,3.91,0.48,Other,0.46,True
ID00262,Female,23,Engineering,6.3,10.1,10,100.0,Excellent,2.96,3.42,0.45999999999999996,Other,0.34,False
ID00263,Male,19,Economics,7.5,3.4,3,70.1,Danger,3.23,3.38,0.1499999999999999,Other,0.99,False
ID00264,Male,24,Business,9.0,4.3,12,79.9,Normal,2.77,2.59,-0.18000000000000016,Other,0.6,False
ID00265,Female,19,Mathematics,7.9,4.9,8,96.4,Excellent,3.94,4.0,0.06000000000000005,Maintain,0.82,True
ID00266,Female,24,Psychology,4.2,3.5,9,91.7,Excellent,3.67,4.0,0.33000000000000007,Other,1.14,True
ID00267,Female,24,Mathematics,7.8,2.1,12,100.0,Excellent,3.64,3.98,0.33999999999999986,Other,1.9,True
ID00268,Female,21,Mathematics,5.3,7.3,12,91.3,Excellent,3.5,3.94,0.43999999999999995,Other,0.54,True
ID00269,Male,20,Economics,5.6,2.1,4,100.0,Excellent,3.36,3.44,0.08000000000000007,Maintain,1.64,False
ID00270,Male,24,Engineering,7.7,7.7,5,93.1,Excellent,2.48,3.02,0.54,Improve,0.39,False
ID00271,Female,24,Psychology,5.5,5.3,5,100.0,Excellent,3.42,3.56,0.14000000000000012,Other,0.67,False
ID00272,Female,21,Business,5.3,4.8,8,80.1,Normal,3.16,3.54,0.3799999999999999,Other,0.74,False
ID00273,Female,22,Engineering,7.0,2.5,12,85.2,Normal,3.73,3.9,0.16999999999999993,Other,1.56,True
ID00274,Female,23,Business,6.1,1.0,4,98.7,Excellent,3.5,3.69,0.18999999999999995,Other,3.69,False
ID00275,Male,18,Computer Science,4.6,7.2,7,100.0,Excellent,3.38,3.63,0.25,Other,0.5,False
ID00276,Male,21,Mathematics,7.8,2.5,6,95.9,Excellent,2.26,2.62,0.3600000000000003,Other,1.05,False
ID00277,Female,20,Computer Science,8.5,5.5,9,83.8,Normal,3.06,3.54,0.48,Other,0.64,False
ID00278,Female,21,Mathematics,8.4,5.7,5,100.0,Excellent,2.82,3.14,0.3200000000000003,Other,0.55,False
ID00279,Female,19,Economics,5.7,4.1,11,52.1,Danger,3.23,2.72,-0.5099999999999998,Decline,0.66,False
ID00280,Female,22,Engineering,7.6,4.8,6,63.7,Danger,2.89,3.16,0.27,Other,0.66,False
ID00281,Female,22,Business,6.3,5.3,11,95.2,Excellent,2.96,3.35,0.3900000000000001,Other,0.63,False
ID00282,Male,24,Economics,5.1,4.6,3,85.2,Normal,3.33,3.44,0.10999999999999988,Other,0.75,False
ID00283,Male,22,Business,5.9,2.4,6,94.1,Excellent,2.88,2.93,0.050000000000000266,Maintain,1.22,False
ID00284,Male,22,Engineering,4.0,1.4,7,86.0,Normal,3.16,3.13,-0.03000000000000025,Maintain,2.24,False
ID00285,Female,22,Psychology,5.4,2.7,7,93.6,Excellent,2.34,2.4,0.06000000000000005,Maintain,0.89,False
ID00286,Male,22,Computer Science,4.8,3.2,9,72.8,Danger,2.68,2.45,-0.22999999999999998,Other,0.77,False
ID00287,Male,18,Computer Science,7.3,8.7,8,93.6,Excellent,3.43,4.0,0.5699999999999998,Improve,0.46,True
ID00288,Male,20,Business,7.4,1.8,10,99.9,Excellent,2.48,2.6,0.1200000000000001,Other,1.44,False
ID00289,Male,24,Business,4.5,9.4,4,100.0,Excellent,3.72,4.0,0.2799999999999998,Other,0.43,True
ID00290,Female,22,Business,8.2,11.1,5,100.0,Excellent,3.59,4.0,0.41000000000000014,Other,0.36,True
ID00291,Male,24,Engineering,6.1,2.7,4,88.7,Normal,2.97,3.33,0.3599999999999999,Other,1.23,False
ID00292,Male,20,Psychology,5.4,10.9,4,89.1,Normal,4.0,4.0,0.0,Maintain,0.37,True
ID00293,Female,23,Computer Science,4.3,3.7,7,62.2,Danger,3.72,3.84,0.11999999999999966,Other,1.04,False
ID00294,Male,22,Economics,5.8,3.4,6,77.0,Normal,2.63,2.58,-0.04999999999999982,Maintain,0.76,False
ID00295,Male,24,Mathematics,6.8,8.7,7,82.1,Normal,3.47,4.0,0.5299999999999998,Improve,0.46,True
ID00296,Male,21,Engineering,8.5,4.7,8,100.0,Excellent,3.13,3.37,0.2400000000000002,Other,0.72,False
ID00297,Female,24,Computer Science,6.8,4.3,12,75.8,Normal,2.71,2.75,0.040000000000000036,Maintain,0.64,False
ID00298,Male,22,Psychology,6.5,2.7,9,96.9,Excellent,2.57,2.7,0.13000000000000034,Other,1.0,False
ID00299,Female,19,Engineering,7.9,2.8,2,85.0,Normal,3.6,3.96,0.3599999999999999,Other,1.41,True
ID00300,Male,18,Economics,7.2,4.3,6,82.3,Normal,2.8,3.07,0.27,Other,0.71,False
ID00301,Male,21,Computer Science,4.7,8.7,10,88.7,Normal,3.05,3.37,0.3200000000000003,Other,0.39,False
ID00302,Male,21,Engineering,6.3,1.8,12,79.1,Normal,2.64,2.42,-0.2200000000000002,Other,1.34,False
ID00303,Male,19,Computer Science,6.1,3.9,4,78.6,Normal,2.73,2.86,0.1299999999999999,Other,0.73,False
ID00304,Female,22,Computer Science,6.8,1.6,6,59.4,Danger,3.04,2.56,-0.48,Other,1.6,False
ID00305,Female,18,Psychology,6.3,2.6,10,81.3,Normal,3.29,3.68,0.3900000000000001,Other,1.42,False
ID00306,Female,21,Mathematics,5.8,6.0,9,77.8,Normal,1.81,2.02,0.20999999999999996,Other,0.34,False
ID00307,Male,18,Psychology,9.2,2.3,5,77.3,Normal,3.11,2.91,-0.19999999999999973,Other,1.27,False
ID00308,Male,21,Computer Science,6.9,7.5,9,91.3,Excellent,2.73,3.37,0.6400000000000001,Improve,0.45,False
ID00309,Female,22,Engineering,7.7,2.2,8,94.9,Excellent,3.8,4.0,0.20000000000000018,Other,1.82,True
ID00310,Male,23,Economics,6.8,2.9,10,88.5,Normal,4.0,4.0,0.0,Maintain,1.38,True
ID00311,Male,21,Psychology,8.2,1.1,3,99.9,Excellent,2.92,2.95,0.03000000000000025,Maintain,2.68,False
ID00312,Male,23,Mathematics,6.9,7.5,7,93.6,Excellent,2.24,2.94,0.6999999999999997,Improve,0.39,False
ID00313,Male,21,Computer Science,8.5,6.9,7,80.6,Normal,3.16,3.75,0.5899999999999999,Improve,0.54,False
ID00314,Female,20,Economics,4.0,1.6,7,78.1,Normal,3.0,2.78,-0.2200000000000002,Other,1.74,False
ID00315,Female,22,Psychology,7.1,3.4,14,89.7,Normal,4.0,4.0,0.0,Maintain,1.18,True
ID00316,Female,19,Psychology,7.4,3.2,7,93.6,Excellent,3.93,4.0,0.06999999999999984,Maintain,1.25,True
ID00317,Male,23,Psychology,7.5,3.0,7,100.0,Excellent,3.53,3.86,0.33000000000000007,Other,1.29,False
ID00318,Male,19,Psychology,5.4,11.2,8,100.0,Excellent,2.81,3.62,0.81,Improve,0.32,False
ID00319,Male,22,Economics,5.9,3.0,5,76.9,Normal,3.44,3.46,0.020000000000000018,Maintain,1.15,False
ID00320,Male,24,Engineering,5.4,2.3,7,83.5,Normal,3.23,3.53,0.2999999999999998,Other,1.53,False
ID00321,Male,19,Mathematics,7.7,1.2,12,95.1,Excellent,3.22,3.52,0.2999999999999998,Other,2.93,False
ID00322,Female,22,Mathematics,8.4,2.4,4,100.0,Excellent,2.32,2.43,0.11000000000000032,Other,1.01,False
ID00323,Female,19,Computer Science,4.5,8.7,4,99.1,Excellent,3.63,4.0,0.3700000000000001,Other,0.46,True
ID00324,Male,23,Business,7.3,4.6,10,84.0,Normal,3.15,3.52,0.3700000000000001,Other,0.77,False
ID00325,Female,20,Engineering,5.7,4.6,5,66.2,Danger,3.05,2.99,-0.05999999999999961,Maintain,0.65,False
ID00326,Female,19,Computer Science,9.6,2.5,5,70.0,Danger,2.8,2.55,-0.25,Other,1.02,False
ID00327,Female,23,Computer Science,7.8,7.9,9,89.1,Normal,2.7,3.17,0.46999999999999975,Other,0.4,False
ID00328,Female,21,Psychology,6.5,5.6,10,90.1,Excellent,3.26,3.49,0.23000000000000043,Other,0.62,False
ID00329,Male,22,Business,6.8,3.1,8,68.5,Danger,2.23,2.3,0.06999999999999984,Maintain,0.74,False
ID00330,Male,18,Business,8.9,2.1,9,85.7,Normal,3.49,3.69,0.19999999999999973,Other,1.76,False
ID00331,Male,24,Engineering,7.1,3.9,8,94.5,Excellent,2.57,2.88,0.31000000000000005,Other,0.74,False
ID00332,Female,18,Business,4.3,2.2,5,67.7,Danger,2.07,2.12,0.050000000000000266,Maintain,0.96,False
ID00333,Male,22,Computer Science,9.3,3.6,6,100.0,Excellent,4.0,4.0,0.0,Maintain,1.11,True
ID00334,Male,20,Business,8.2,4.4,18,79.3,Normal,2.67,2.24,-0.4299999999999997,Other,0.51,False
ID00335,Male,19,Business,6.2,2.6,9,100.0,Excellent,2.74,2.97,0.22999999999999998,Other,1.14,False
ID00336,Male,20,Mathematics,7.9,0.7,7,77.0,Normal,3.67,3.56,-0.10999999999999988,Other,5.09,False
ID00337,Female,18,Computer Science,6.1,5.2,6,69.6,Danger,4.0,4.0,0.0,Maintain,0.77,True
ID00338,Female,24,Economics,6.0,2.6,10,78.1,Normal,2.33,2.22,-0.10999999999999988,Other,0.85,False
ID00339,Male,23,Business,6.8,4.4,11,83.6,Normal,2.62,2.89,0.27,Other,0.66,False
ID00340,Male,24,Business,7.9,3.7,4,79.2,Normal,2.66,2.61,-0.050000000000000266,Maintain,0.71,False
ID00341,Male,22,Psychology,7.7,10.1,8,81.8,Normal,3.57,4.0,0.43000000000000016,Other,0.4,True
ID00342,Male,22,Business,8.4,4.1,14,90.0,Normal,3.92,4.0,0.08000000000000007,Maintain,0.98,True
ID00343,Male,20,Business,7.7,6.8,9,82.4,Normal,2.56,3.0,0.43999999999999995,Other,0.44,False
ID00344,Male,23,Mathematics,9.2,3.2,6,84.0,Normal,3.81,4.0,0.18999999999999995,Other,1.25,True
ID00345,Male,20,Computer Science,9.6,2.2,4,59.4,Danger,2.75,2.18,-0.5699999999999998,Decline,0.99,False
ID00346,Female,19,Engineering,7.5,5.3,8,90.9,Excellent,3.27,3.74,0.4700000000000002,Other,0.71,False
ID00347,Female,21,Computer Science,6.5,2.5,6,83.7,Normal,2.46,2.8,0.33999999999999986,Other,1.12,False
ID00348,Male,23,Psychology,6.7,6.2,8,100.0,Excellent,3.04,3.33,0.29000000000000004,Other,0.54,False
ID00349,Male,21,Computer Science,4.1,1.8,3,70.9,Danger,3.04,2.76,-0.28000000000000025,Other,1.53,False
ID00350,Female,24,Business,7.0,4.9,3,57.9,Danger,2.94,2.72,-0.21999999999999975,Other,0.56,False
ID00351,Male,19,Psychology,6.1,4.0,5,94.3,Excellent,3.29,3.77,0.48,Other,0.94,False
ID00352,Female,21,Computer Science,5.9,9.0,10,90.2,Excellent,2.6,3.19,0.5899999999999999,Improve,0.35,False
ID00353,Female,18,Psychology,6.9,5.2,5,69.9,Danger,2.66,2.92,0.2599999999999998,Other,0.56,False
ID00354,Male,24,Engineering,4.0,3.7,6,62.1,Danger,3.32,3.4,0.08000000000000007,Maintain,0.92,False
ID00355,Male,21,Computer Science,6.7,6.4,13,100.0,Excellent,3.77,4.0,0.22999999999999998,Other,0.62,True
ID00356,Female,19,Economics,7.3,0.7,4,100.0,Excellent,3.09,3.32,0.22999999999999998,Other,4.74,False
ID00357,Male,21,Business,4.7,5.6,8,47.7,Danger,3.35,3.25,-0.10000000000000009,Other,0.58,False
ID00358,Female,22,Psychology,9.0,5.9,11,78.1,Normal,3.48,3.62,0.14000000000000012,Other,0.61,False
ID00359,Female,20,Economics,7.7,6.3,13,100.0,Excellent,3.52,3.93,0.41000000000000014,Other,0.62,True
ID00360,Female,18,Economics,8.9,6.0,12,77.9,Normal,2.62,2.61,-0.010000000000000231,Maintain,0.44,False
ID00361,Male,22,Mathematics,7.7,5.5,14,77.6,Normal,2.71,2.78,0.06999999999999984,Maintain,0.51,False
ID00362,Female,22,Psychology,7.5,3.3,8,80.8,Normal,2.75,3.06,0.31000000000000005,Other,0.93,False
ID00363,Male,19,Economics,9.3,4.4,6,68.2,Danger,4.0,3.91,-0.08999999999999986,Maintain,0.89,True
ID00364,Male,20,Mathematics,9.0,2.7,9,59.4,Danger,3.35,2.81,-0.54,Decline,1.04,False
ID00365,Female,20,Economics,9.9,2.4,8,100.0,Excellent,3.33,3.54,0.20999999999999996,Other,1.48,False
ID00366,Male,23,Business,6.8,3.3,9,57.4,Danger,3.28,3.14,-0.13999999999999968,Other,0.95,False
ID00367,Female,24,Engineering,5.8,3.6,3,88.7,Normal,2.44,2.67,0.22999999999999998,Other,0.74,False
ID00368,Female,18,Mathematics,5.3,5.1,10,98.3,Excellent,4.0,4.0,0.0,Maintain,0.78,True
ID00369,Male,24,Engineering,5.5,8.2,4,63.2,Danger,3.34,3.63,0.29000000000000004,Other,0.44,False
ID00370,Male,19,Psychology,8.0,6.8,7,71.1,Danger,3.46,3.75,0.29000000000000004,Other,0.55,False
ID00371,Male,18,Business,10.0,4.8,8,100.0,Excellent,2.22,2.59,0.36999999999999966,Other,0.54,False
ID00372,Male,23,Mathematics,9.3,7.7,2,93.0,Excellent,3.49,3.99,0.5,Improve,0.52,True
ID00373,Male,21,Psychology,6.7,4.1,5,75.7,Normal,2.92,3.09,0.16999999999999993,Other,0.75,False
ID00374,Female,22,Economics,8.1,5.5,11,100.0,Excellent,2.44,2.9,0.45999999999999996,Other,0.53,False
ID00375,Male,18,Computer Science,6.2,3.3,7,100.0,Excellent,2.62,3.09,0.46999999999999975,Other,0.94,False
ID00376,Male,24,Psychology,6.3,4.0,6,89.0,Normal,2.47,2.86,0.3899999999999997,Other,0.72,False
ID00377,Female,22,Engineering,5.4,3.5,5,71.5,Danger,2.46,2.34,-0.1200000000000001,Other,0.67,False
ID00378,Male,19,Business,5.5,1.3,7,78.8,Normal,3.13,2.78,-0.3500000000000001,Other,2.14,False
ID00379,Female,24,Business,7.8,1.3,10,89.3,Normal,2.91,3.21,0.2999999999999998,Other,2.47,False
ID00380,Male,21,Psychology,9.2,1.6,14,82.2,Normal,3.27,3.26,-0.010000000000000231,Maintain,2.04,False
ID00381,Male,19,Economics,8.6,4.9,10,99.1,Excellent,3.94,4.0,0.06000000000000005,Maintain,0.82,True
ID00382,Female,21,Computer Science,9.2,8.3,9,62.1,Danger,3.04,3.17,0.1299999999999999,Other,0.38,False
ID00383,Female,21,Engineering,8.2,7.7,8,62.6,Danger,1.98,2.27,0.29000000000000004,Other,0.29,False
ID00384,Female,22,Psychology,6.9,1.3,8,87.7,Normal,2.98,3.2,0.2200000000000002,Other,2.46,False
ID00385,Female,19,Psychology,6.2,5.6,10,77.6,Normal,3.7,3.81,0.10999999999999988,Other,0.68,False
ID00386,Female,19,Business,7.9,2.9,8,75.6,Normal,3.06,3.0,-0.06000000000000005,Maintain,1.03,False
ID00387,Male,18,Engineering,4.5,2.3,6,58.5,Danger,3.86,3.25,-0.6099999999999999,Decline,1.41,False
ID00388,Male,24,Computer Science,6.1,4.4,11,85.3,Normal,3.33,3.5,0.16999999999999993,Other,0.8,False
ID00389,Female,19,Business,5.8,2.9,14,84.2,Normal,2.18,2.38,0.19999999999999973,Other,0.82,False
ID00390,Female,18,Psychology,8.9,1.5,8,94.8,Excellent,3.15,3.44,0.29000000000000004,Other,2.29,False
ID00391,Female,20,Business,4.9,2.1,10,86.0,Normal,3.25,3.44,0.18999999999999995,Other,1.64,False
ID00392,Male,20,Business,8.4,3.3,10,83.0,Normal,3.64,4.0,0.3599999999999999,Other,1.21,True
ID00393,Male,20,Mathematics,7.6,8.2,10,100.0,Excellent,4.0,4.0,0.0,Maintain,0.49,True
ID00394,Female,23,Business,7.6,1.2,13,65.3,Danger,3.55,3.33,-0.21999999999999975,Other,2.78,False
ID00395,Male,19,Economics,6.3,1.8,9,93.0,Excellent,3.32,3.62,0.30000000000000027,Other,2.01,False
ID00396,Female,23,Business,4.8,3.4,10,59.9,Danger,3.44,3.03,-0.41000000000000014,Other,0.89,False
ID00397,Female,24,Economics,7.8,2.5,9,72.4,Danger,3.02,2.88,-0.14000000000000012,Other,1.15,False
ID00398,Male,19,Engineering,8.3,5.2,4,66.8,Danger,2.37,2.28,-0.0900000000000003,Maintain,0.44,False
ID00399,Female,18,Business,7.7,3.5,8,96.7,Excellent,3.12,3.34,0.21999999999999975,Other,0.95,False
ID00400,Female,23,Computer Science,6.8,1.5,4,84.0,Normal,3.28,3.6,0.3200000000000003,Other,2.4,False
ID00401,Male,23,Economics,5.3,2.9,10,84.8,Normal,2.5,2.64,0.14000000000000012,Other,0.91,False
ID00402,Female,24,Economics,6.1,4.5,5,68.4,Danger,3.76,3.74,-0.019999999999999574,Maintain,0.83,False
ID00403,Male,23,Psychology,7.7,5.9,4,80.5,Normal,3.6,4.0,0.3999999999999999,Other,0.68,True
ID00404,Female,21,Engineering,5.8,1.8,10,73.5,Danger,2.41,2.06,-0.3500000000000001,Other,1.14,False
ID00405,Male,18,Business,5.6,4.6,12,90.8,Excellent,3.78,4.0,0.2200000000000002,Other,0.87,True
ID00406,Female,20,Computer Science,4.8,3.3,6,70.1,Danger,2.95,3.05,0.09999999999999964,Maintain,0.92,False
ID00407,Male,18,Psychology,7.8,7.6,8,100.0,Excellent,2.71,3.29,0.5800000000000001,Improve,0.43,False
ID00408,Male,21,Engineering,7.8,2.9,6,59.9,Danger,3.64,3.35,-0.29000000000000004,Other,1.16,False
ID00409,Female,24,Economics,8.7,1.5,12,72.9,Danger,3.07,2.72,-0.34999999999999964,Other,1.81,False
ID00410,Male,24,Computer Science,4.0,2.6,4,100.0,Excellent,4.0,4.0,0.0,Maintain,1.54,True
ID00411,Male,19,Business,8.8,0.9,12,78.5,Normal,2.67,2.41,-0.2599999999999998,Other,2.68,False
ID00412,Female,18,Mathematics,8.7,1.0,4,65.3,Danger,2.23,2.14,-0.08999999999999986,Maintain,2.14,False
ID00413,Female,24,Mathematics,8.8,1.2,13,88.3,Normal,2.96,3.19,0.22999999999999998,Other,2.66,False
ID00414,Female,23,Engineering,7.2,5.2,4,77.9,Normal,3.49,3.47,-0.020000000000000018,Maintain,0.67,False
ID00415,Female,24,Computer Science,7.3,4.9,12,72.5,Danger,2.64,2.74,0.10000000000000009,Other,0.56,False
ID00416,Male,24,Psychology,7.3,5.4,3,68.6,Danger,2.43,2.69,0.2599999999999998,Other,0.5,False
ID00417,Male,24,Computer Science,5.6,2.7,8,100.0,Excellent,3.21,3.44,0.22999999999999998,Other,1.27,False
ID00418,Male,24,Economics,5.7,2.1,10,81.2,Normal,2.37,2.52,0.1499999999999999,Other,1.2,False
ID00419,Female,20,Mathematics,7.3,12.2,10,56.1,Danger,3.25,3.57,0.31999999999999984,Other,0.29,False
ID00420,Female,20,Engineering,6.6,4.3,11,100.0,Excellent,2.93,3.48,0.5499999999999998,Improve,0.81,False
ID00421,Female,19,Business,8.1,2.0,6,94.2,Excellent,3.35,3.39,0.040000000000000036,Maintain,1.7,False
ID00422,Female,24,Computer Science,6.5,8.8,7,73.5,Danger,2.41,2.57,0.1599999999999997,Other,0.29,False
ID00423,Male,18,Mathematics,4.8,8.1,8,71.0,Danger,3.75,4.0,0.25,Other,0.49,True
ID00424,Male,21,Psychology,4.9,5.7,6,95.1,Excellent,3.01,3.24,0.23000000000000043,Other,0.57,False
ID00425,Male,19,Engineering,5.9,3.6,6,81.3,Normal,3.48,3.85,0.3700000000000001,Other,1.07,False
ID00426,Male,18,Business,8.1,2.3,11,56.1,Danger,3.58,3.07,-0.5100000000000002,Decline,1.33,False
ID00427,Male,24,Computer Science,6.2,3.0,9,100.0,Excellent,2.52,2.63,0.10999999999999988,Other,0.88,False
ID00428,Female,22,Psychology,7.4,7.5,9,78.5,Normal,3.54,3.73,0.18999999999999995,Other,0.5,False
ID00429,Male,24,Business,4.5,2.5,5,100.0,Excellent,2.39,2.38,-0.010000000000000231,Maintain,0.95,False
ID00430,Male,20,Economics,7.2,1.7,6,100.0,Excellent,2.41,2.53,0.11999999999999966,Other,1.49,False
ID00431,Male,21,Mathematics,7.1,5.6,7,70.0,Danger,4.0,4.0,0.0,Maintain,0.71,True
ID00432,Female,23,Economics,8.8,3.9,11,100.0,Excellent,3.66,3.72,0.06000000000000005,Maintain,0.95,False
ID00433,Female,21,Mathematics,7.2,2.6,6,75.2,Normal,4.0,3.79,-0.20999999999999996,Other,1.46,False
ID00434,Male,23,Psychology,8.1,2.7,6,57.0,Danger,2.91,2.36,-0.5500000000000003,Decline,0.87,False
ID00435,Male,21,Economics,9.9,0.8,12,78.6,Normal,3.15,2.93,-0.21999999999999975,Other,3.66,False
ID00436,Female,20,Mathematics,7.1,2.9,3,91.0,Excellent,3.36,3.84,0.48,Other,1.32,False
ID00437,Male,23,Engineering,9.3,7.1,7,78.1,Normal,3.09,3.03,-0.06000000000000005,Maintain,0.43,False
ID00438,Female,18,Psychology,7.2,2.1,7,80.4,Normal,2.73,3.03,0.2999999999999998,Other,1.44,False
ID00439,Female,23,Mathematics,6.2,13.3,8,100.0,Excellent,2.65,3.46,0.81,Improve,0.26,False
ID00440,Male,19,Computer Science,6.8,3.9,7,86.6,Normal,3.21,3.38,0.16999999999999993,Other,0.87,False
ID00441,Male,18,Mathematics,6.2,1.4,7,72.4,Danger,2.57,2.3,-0.27,Other,1.64,False
ID00442,Female,19,Economics,6.3,0.2,5,95.5,Excellent,2.55,2.6,0.050000000000000266,Maintain,13.0,False
ID00443,Male,24,Engineering,6.1,4.5,8,88.0,Normal,3.3,3.75,0.4500000000000002,Other,0.83,False
ID00444,Male,21,Business,6.5,2.1,8,47.2,Danger,3.05,2.89,-0.1599999999999997,Other,1.38,False
ID00445,Female,18,Business,8.1,5.7,8,91.4,Excellent,3.57,3.93,0.3600000000000003,Other,0.69,True
ID00446,Female,21,Mathematics,4.4,7.8,7,90.9,Excellent,2.89,3.15,0.2599999999999998,Other,0.4,False
ID00447,Female,24,Business,7.4,6.4,6,85.3,Normal,2.81,3.18,0.3700000000000001,Other,0.5,False
ID00448,Female,22,Mathematics,7.2,6.3,9,98.4,Excellent,3.31,3.95,0.6400000000000001,Improve,0.63,True
ID00449,Male,21,Engineering,9.1,3.0,6,74.9,Danger,2.69,2.4,-0.29000000000000004,Other,0.8,False
ID00450,Male,24,Business,6.5,2.2,8,90.0,Normal,2.77,3.07,0.2999999999999998,Other,1.4,False
ID00451,Female,21,Economics,8.7,5.3,11,61.5,Danger,2.79,2.68,-0.10999999999999988,Other,0.51,False
ID00452,Female,24,Economics,5.7,2.3,7,91.1,Excellent,3.0,2.99,-0.009999999999999787,Maintain,1.3,False
ID00453,Male,19,Computer Science,6.3,3.1,10,100.0,Excellent,3.99,4.0,0.009999999999999787,Maintain,1.29,True
ID00454,Female,24,Mathematics,7.6,2.3,12,70.1,Danger,2.41,2.55,0.13999999999999968,Other,1.11,False
ID00455,Male,23,Business,7.9,2.5,8,73.6,Danger,3.75,3.83,0.08000000000000007,Maintain,1.53,False
ID00456,Male,22,Economics,6.6,5.6,12,74.3,Danger,3.47,3.47,0.0,Maintain,0.62,False
ID00457,Male,21,Engineering,7.3,2.4,12,86.9,Normal,3.88,3.98,0.10000000000000009,Other,1.66,True
ID00458,Male,24,Engineering,6.8,5.6,11,69.1,Danger,4.0,4.0,0.0,Maintain,0.71,True
ID00459,Male,24,Computer Science,8.2,7.7,9,91.3,Excellent,3.82,4.0,0.18000000000000016,Other,0.52,True
ID00460,Male,21,Engineering,6.8,2.8,8,97.7,Excellent,3.56,3.81,0.25,Other,1.36,False
